depth,gate_count,num_qubits,cx_count,remote_gate_count,teleportation_count,profile,bell_fidelity,latency,waiting_time,link_loss,gate_error,readout_error,output_fidelity
20,42,4,1,1,1,Good,0.9797,13.91,6.95,0.0206,0.00506418656736346,0.005632480793777215,0.994135
20,42,4,1,1,1,Good,0.9797,13.91,6.95,0.0206,0.00506418656736346,0.005632480793777215,0.99541
6,27,7,1,0,0,Good,0.9754,12.59,6.29,0.0256,0.006143063937475629,0.0033401348115917303,0.976588
6,27,7,1,0,0,Good,0.9754,12.59,6.29,0.0256,0.006143063937475629,0.0033401348115917303,0.980862
9,45,8,2,1,1,Excellent,0.9949,5.94,2.97,0.008,0.0012820187105527514,0.0027122650726376417,0.965258
9,45,8,2,1,1,Excellent,0.9949,5.94,2.97,0.008,0.0012820187105527514,0.0027122650726376417,0.96065
14,45,6,1,1,1,Average,0.9399,25.66,12.83,0.0598,0.015020398237404947,0.010707184674377809,0.96904
14,45,6,1,1,1,Average,0.9399,25.66,12.83,0.0598,0.015020398237404947,0.010707184674377809,0.973766
19,61,4,3,3,3,Good,0.9697,18.1,9.05,0.0286,0.007562963821520968,0.005643065767777015,0.987448
19,61,4,3,3,3,Good,0.9697,18.1,9.05,0.0286,0.007562963821520968,0.005643065767777015,0.988852
11,49,6,1,1,1,Average,0.9443,27.65,13.83,0.0545,0.013912572126232842,0.011608621676522678,0.980699
11,49,6,1,1,1,Average,0.9443,27.65,13.83,0.0545,0.013912572126232842,0.011608621676522678,0.982652
21,68,4,2,1,1,Average,0.9632,45.34,22.67,0.0352,0.009197318753787237,0.0110039179925771,0.962374
21,68,4,2,1,1,Average,0.9632,45.34,22.67,0.0352,0.009197318753787237,0.0110039179925771,0.963616
8,29,7,2,1,1,Poor,0.9063,60.23,30.12,0.0945,0.023420763742651673,0.026747338803622817,0.920767
8,29,7,2,1,1,Poor,0.9063,60.23,30.12,0.0945,0.023420763742651673,0.026747338803622817,0.943333
11,41,6,1,1,1,Good,0.9867,13.13,6.57,0.0124,0.0033144668288646317,0.0038514343366266132,0.98707
11,41,6,1,1,1,Good,0.9867,13.13,6.57,0.0124,0.0033144668288646317,0.0038514343366266132,0.985267
11,29,5,3,2,2,Poor,0.8725,63.92,31.96,0.1286,0.03188055965357803,0.02577647847210203,0.961115
11,29,5,3,2,2,Poor,0.8725,63.92,31.96,0.1286,0.03188055965357803,0.02577647847210203,0.950614
7,22,4,1,1,1,Excellent,1.0,7.22,3.61,0.0047,0.001,0.001206879677257686,0.997544
7,22,4,1,1,1,Excellent,1.0,7.22,3.61,0.0047,0.001,0.001206879677257686,0.994772
20,75,6,3,1,1,Poor,0.8684,97.6,48.8,0.129,0.03290481984366725,0.027846523590823714,0.946504
20,75,6,3,1,1,Poor,0.8684,97.6,48.8,0.129,0.03290481984366725,0.027846523590823714,0.93326
17,55,6,4,1,1,Good,0.9762,17.87,8.94,0.0277,0.005955148750642764,0.003807972807881437,0.973276
17,55,6,4,1,1,Good,0.9762,17.87,8.94,0.0277,0.005955148750642764,0.003807972807881437,0.983436
21,91,5,1,1,1,Good,0.9759,16.75,8.37,0.0262,0.006016034755567917,0.0064377810777838055,0.992737
21,91,5,1,1,1,Good,0.9759,16.75,8.37,0.0262,0.006016034755567917,0.0064377810777838055,0.990217
9,39,7,1,0,0,Good,0.9911,10.48,5.24,0.0128,0.002229454713005563,0.004513428457794155,0.979694
9,39,7,1,0,0,Good,0.9911,10.48,5.24,0.0128,0.002229454713005563,0.004513428457794155,0.98371
21,85,7,5,3,3,Excellent,0.9972,9.14,4.57,0.0034,0.001,0.002767062928211091,0.959633
21,85,7,5,3,3,Excellent,0.9972,9.14,4.57,0.0034,0.001,0.002767062928211091,0.963172
14,35,4,1,1,1,Excellent,0.9905,9.66,4.83,0.0094,0.002370918621761864,0.002153715478194076,0.995145
14,35,4,1,1,1,Excellent,0.9905,9.66,4.83,0.0094,0.002370918621761864,0.002153715478194076,0.997141
18,83,6,1,1,1,Average,0.9373,27.64,13.82,0.0585,0.015671325170075634,0.007824568867645173,0.976867
18,83,6,1,1,1,Average,0.9373,27.64,13.82,0.0585,0.015671325170075634,0.007824568867645173,0.979838
13,76,8,4,0,0,Excellent,0.9984,8.79,4.4,0.0046,0.001,0.0013449237753667602,0.94101
13,76,8,4,0,0,Excellent,0.9984,8.79,4.4,0.0046,0.001,0.0013449237753667602,0.942951
21,96,6,2,1,1,Good,0.9754,19.6,9.8,0.0263,0.0061403815266314055,0.006668984936077002,0.982921
21,96,6,2,1,1,Good,0.9754,19.6,9.8,0.0263,0.0061403815266314055,0.006668984936077002,0.979311
11,40,6,1,1,1,Good,0.9754,14.97,7.49,0.0244,0.006150928332800454,0.004169567422853943,0.963669
11,40,6,1,1,1,Good,0.9754,14.97,7.49,0.0244,0.006150928332800454,0.004169567422853943,0.980834
20,93,7,2,0,0,Excellent,0.9983,5.28,2.64,0.0056,0.001,0.0022650460324739156,0.961623
20,93,7,2,0,0,Excellent,0.9983,5.28,2.64,0.0056,0.001,0.0022650460324739156,0.963947
13,42,6,1,1,1,Good,0.984,13.34,6.67,0.0119,0.004007668524285468,0.0055992056348047785,0.98645
13,42,6,1,1,1,Good,0.984,13.34,6.67,0.0119,0.004007668524285468,0.0055992056348047785,0.988703
11,72,8,2,2,2,Good,0.9794,14.06,7.03,0.0214,0.005144866423360567,0.005458018881353723,0.906706
11,72,8,2,2,2,Good,0.9794,14.06,7.03,0.0214,0.005144866423360567,0.005458018881353723,0.92886
19,74,7,3,2,2,Excellent,0.9998,5.74,2.87,0.0043,0.001,0.0026871751577149097,0.959646
19,74,7,3,2,2,Excellent,0.9998,5.74,2.87,0.0043,0.001,0.0026871751577149097,0.959418
12,70,8,4,1,1,Average,0.9526,33.78,16.89,0.0464,0.011842394330944417,0.013602193931855945,0.896125
12,70,8,4,1,1,Average,0.9526,33.78,16.89,0.0464,0.011842394330944417,0.013602193931855945,0.912292
10,55,8,1,0,0,Excellent,0.9951,8.84,4.42,0.0,0.0012182299353218906,0.002365731194511416,0.947018
10,55,8,1,0,0,Excellent,0.9951,8.84,4.42,0.0,0.0012182299353218906,0.002365731194511416,0.943866
6,41,8,1,1,1,Poor,0.9105,52.33,26.17,0.0897,0.022368878985245394,0.01591156108614762,0.95405
6,41,8,1,1,1,Poor,0.9105,52.33,26.17,0.0897,0.022368878985245394,0.01591156108614762,0.961717
13,68,7,1,0,0,Good,0.9769,10.37,5.18,0.026,0.005766554287240738,0.005825204522464362,0.962867
13,68,7,1,0,0,Good,0.9769,10.37,5.18,0.026,0.005766554287240738,0.005825204522464362,0.962566
13,71,8,2,1,1,Average,0.948,35.14,17.57,0.0538,0.013007711915726916,0.012532516267013193,0.907941
13,71,8,2,1,1,Average,0.948,35.14,17.57,0.0538,0.013007711915726916,0.012532516267013193,0.911196
15,62,7,3,0,0,Poor,0.8521,93.26,46.63,0.1447,0.03698738801958462,0.021147687697516362,0.89876
15,62,7,3,0,0,Poor,0.8521,93.26,46.63,0.1447,0.03698738801958462,0.021147687697516362,0.894691
18,59,6,1,0,0,Average,0.9519,33.25,16.62,0.0471,0.012032786952762192,0.012415853874455492,0.972679
18,59,6,1,0,0,Average,0.9519,33.25,16.62,0.0471,0.012032786952762192,0.012415853874455492,0.976322
14,65,7,1,0,0,Poor,0.9056,73.83,36.92,0.098,0.02360273815893571,0.027096979697088693,0.930859
14,65,7,1,0,0,Poor,0.9056,73.83,36.92,0.098,0.02360273815893571,0.027096979697088693,0.92242
15,43,5,2,0,0,Average,0.9354,42.94,21.47,0.0602,0.016145435132286667,0.010499706445632494,0.983854
15,43,5,2,0,0,Average,0.9354,42.94,21.47,0.0602,0.016145435132286667,0.010499706445632494,0.979759
7,36,8,1,1,1,Poor,0.8672,87.67,43.84,0.1356,0.03321145177451307,0.015588335923750784,0.927226
7,36,8,1,1,1,Poor,0.8672,87.67,43.84,0.1356,0.03321145177451307,0.015588335923750784,0.928642
16,79,7,3,2,2,Good,0.9836,16.47,8.24,0.0154,0.004109534568811524,0.004914542835000038,0.959936
16,79,7,3,2,2,Good,0.9836,16.47,8.24,0.0154,0.004109534568811524,0.004914542835000038,0.954063
17,36,4,1,1,1,Good,0.9706,13.99,7.0,0.0285,0.007350261303291805,0.0067228143575449595,0.994204
17,36,4,1,1,1,Good,0.9706,13.99,7.0,0.0285,0.007350261303291805,0.0067228143575449595,0.991718
19,104,7,1,1,1,Good,0.9813,12.17,6.09,0.0152,0.004665738525357982,0.006774706165640128,0.96113
19,104,7,1,1,1,Good,0.9813,12.17,6.09,0.0152,0.004665738525357982,0.006774706165640128,0.964368
10,42,7,1,0,0,Good,0.9848,14.97,7.49,0.0135,0.003791022908344155,0.005318920290705492,0.95685
10,42,7,1,0,0,Good,0.9848,14.97,7.49,0.0135,0.003791022908344155,0.005318920290705492,0.966601
7,18,4,1,1,1,Good,0.9789,18.1,9.05,0.0243,0.0052759234081254935,0.005933396330444842,0.982877
7,18,4,1,1,1,Good,0.9789,18.1,9.05,0.0243,0.0052759234081254935,0.005933396330444842,0.985132
15,77,8,1,0,0,Good,0.9889,16.55,8.27,0.015,0.0027646287314068985,0.0038176558537204143,0.927527
15,77,8,1,0,0,Good,0.9889,16.55,8.27,0.015,0.0027646287314068985,0.0038176558537204143,0.903681
12,57,6,2,1,1,Good,0.9766,12.33,6.17,0.0252,0.005851316885454871,0.005529022950731064,0.984323
12,57,6,2,1,1,Good,0.9766,12.33,6.17,0.0252,0.005851316885454871,0.005529022950731064,0.981249
18,80,6,1,1,1,Excellent,0.9975,5.64,2.82,0.0065,0.001,0.002251873745350846,0.982117
18,80,6,1,1,1,Excellent,0.9975,5.64,2.82,0.0065,0.001,0.002251873745350846,0.975736
13,73,7,1,1,1,Poor,0.8902,55.05,27.53,0.1119,0.02744813570316615,0.02439449210148504,0.953561
13,73,7,1,1,1,Poor,0.8902,55.05,27.53,0.1119,0.02744813570316615,0.02439449210148504,0.952215
17,57,6,1,1,1,Average,0.9332,29.07,14.54,0.0633,0.016709788994282188,0.009941192715732312,0.973134
17,57,6,1,1,1,Average,0.9332,29.07,14.54,0.0633,0.016709788994282188,0.009941192715732312,0.963536
16,35,4,1,0,0,Good,0.9769,17.13,8.57,0.0226,0.00577043940219274,0.005590771853021443,0.995838
16,35,4,1,0,0,Good,0.9769,17.13,8.57,0.0226,0.00577043940219274,0.005590771853021443,0.992084
19,101,8,1,1,1,Average,0.9641,38.5,19.25,0.0405,0.00897685588841371,0.011209384262087629,0.890816
19,101,8,1,1,1,Average,0.9641,38.5,19.25,0.0405,0.00897685588841371,0.011209384262087629,0.890274
12,60,8,2,0,0,Excellent,0.9995,6.1,3.05,0.0046,0.001,0.0019374982105747653,0.971088
12,60,8,2,0,0,Excellent,0.9995,6.1,3.05,0.0046,0.001,0.0019374982105747653,0.972599
8,25,5,1,1,1,Average,0.9643,20.69,10.34,0.0366,0.008915151262071042,0.009993047401759679,0.981803
8,25,5,1,1,1,Average,0.9643,20.69,10.34,0.0366,0.008915151262071042,0.009993047401759679,0.988019
19,84,8,1,0,0,Average,0.9406,43.94,21.97,0.0612,0.014841435749788606,0.012819873811593857,0.898294
19,84,8,1,0,0,Average,0.9406,43.94,21.97,0.0612,0.014841435749788606,0.012819873811593857,0.901872
18,53,4,1,1,1,Poor,0.8586,71.72,35.86,0.1429,0.0353568137319297,0.021071794290605537,0.986079
18,53,4,1,1,1,Poor,0.8586,71.72,35.86,0.1429,0.0353568137319297,0.021071794290605537,0.985251
18,38,4,3,3,3,Poor,0.9054,61.16,30.58,0.0938,0.023659408865173676,0.016404304601717646,0.973277
18,38,4,3,3,3,Poor,0.9054,61.16,30.58,0.0938,0.023659408865173676,0.016404304601717646,0.969558
8,40,8,2,1,1,Excellent,0.9948,6.16,3.08,0.0033,0.001311323848339957,0.002713032580460649,0.941616
8,40,8,2,1,1,Excellent,0.9948,6.16,3.08,0.0033,0.001311323848339957,0.002713032580460649,0.94509
11,46,7,3,2,2,Good,0.9855,11.03,5.52,0.017,0.0036139171148001636,0.003968053785191307,0.974625
11,46,7,3,2,2,Good,0.9855,11.03,5.52,0.017,0.0036139171148001636,0.003968053785191307,0.978476
15,78,7,2,1,1,Good,0.9676,15.73,7.86,0.0297,0.008109308429671336,0.005414869733368487,0.956626
15,78,7,2,1,1,Good,0.9676,15.73,7.86,0.0297,0.008109308429671336,0.005414869733368487,0.963578
15,66,8,2,1,1,Excellent,0.9926,6.01,3.0,0.0056,0.0018562427826224193,0.002488197807758996,0.953057
15,66,8,2,1,1,Excellent,0.9926,6.01,3.0,0.0056,0.0018562427826224193,0.002488197807758996,0.948954
17,96,7,1,1,1,Poor,0.8748,88.93,44.47,0.1222,0.03131239836792504,0.02204895225072739,0.93579
17,96,7,1,1,1,Poor,0.8748,88.93,44.47,0.1222,0.03131239836792504,0.02204895225072739,0.938361
21,115,8,1,0,0,Good,0.9905,10.31,5.16,0.013,0.002367654021561527,0.0030628007251675897,0.926355
21,115,8,1,0,0,Good,0.9905,10.31,5.16,0.013,0.002367654021561527,0.0030628007251675897,0.923985
13,66,7,1,0,0,Good,0.9851,13.51,6.75,0.0178,0.0037157840813029364,0.003819551042312873,0.966973
13,66,7,1,0,0,Good,0.9851,13.51,6.75,0.0178,0.0037157840813029364,0.003819551042312873,0.958362
8,42,8,1,0,0,Poor,0.9256,83.38,41.69,0.0704,0.018611672516825162,0.016857635606086097,0.77283
8,42,8,1,0,0,Poor,0.9256,83.38,41.69,0.0704,0.018611672516825162,0.016857635606086097,0.752704
6,28,8,1,0,0,Average,0.955,36.46,18.23,0.0472,0.011257920202149746,0.012818055750304778,0.946829
6,28,8,1,0,0,Average,0.955,36.46,18.23,0.0472,0.011257920202149746,0.012818055750304778,0.941139
17,73,7,1,0,0,Average,0.9587,38.9,19.45,0.0412,0.010333071823674128,0.010445963906941379,0.953628
17,73,7,1,0,0,Average,0.9587,38.9,19.45,0.0412,0.010333071823674128,0.010445963906941379,0.946471
15,59,7,2,2,2,Average,0.9428,39.16,19.58,0.0524,0.014306073973778727,0.009800555989219376,0.951857
15,59,7,2,2,2,Average,0.9428,39.16,19.58,0.0524,0.014306073973778727,0.009800555989219376,0.951958
19,83,6,2,1,1,Poor,0.8607,98.07,49.03,0.1368,0.03482047797156515,0.022406363389578653,0.95794
19,83,6,2,1,1,Poor,0.8607,98.07,49.03,0.1368,0.03482047797156515,0.022406363389578653,0.969115
20,116,8,1,1,1,Excellent,0.9966,8.72,4.36,0.0079,0.001,0.0016511638184006205,0.920052
20,116,8,1,1,1,Excellent,0.9966,8.72,4.36,0.0079,0.001,0.0016511638184006205,0.930489
6,38,8,2,2,2,Average,0.9611,31.67,15.83,0.0438,0.009729289926321966,0.01142500646062985,0.949758
6,38,8,2,2,2,Average,0.9611,31.67,15.83,0.0438,0.009729289926321966,0.01142500646062985,0.956832
15,77,7,1,1,1,Poor,0.8868,72.13,36.06,0.1175,0.028312392653444235,0.023096188176697882,0.922808
15,77,7,1,1,1,Poor,0.8868,72.13,36.06,0.1175,0.028312392653444235,0.023096188176697882,0.931487
20,63,5,1,1,1,Average,0.9549,27.37,13.68,0.0406,0.011281739637494292,0.013555289232926171,0.957062
20,63,5,1,1,1,Average,0.9549,27.37,13.68,0.0406,0.011281739637494292,0.013555289232926171,0.96868
16,92,8,2,1,1,Good,0.9846,15.03,7.52,0.0179,0.0038580907134733167,0.003231031362706333,0.923563
16,92,8,2,1,1,Good,0.9846,15.03,7.52,0.0179,0.0038580907134733167,0.003231031362706333,0.915376
13,47,6,1,1,1,Average,0.9582,43.24,21.62,0.0393,0.01044410545201821,0.010245603000811614,0.97578
13,47,6,1,1,1,Average,0.9582,43.24,21.62,0.0393,0.01044410545201821,0.010245603000811614,0.976543
17,43,4,2,2,2,Poor,0.9107,51.61,25.8,0.0888,0.022323006633142628,0.01507663557541888,0.993409
17,43,4,2,2,2,Poor,0.9107,51.61,25.8,0.0888,0.022323006633142628,0.01507663557541888,0.99325
19,60,6,3,3,3,Average,0.968,31.45,15.73,0.03,0.008007780351330263,0.013419047776377094,0.979772
19,60,6,3,3,3,Average,0.968,31.45,15.73,0.03,0.008007780351330263,0.013419047776377094,0.976511
21,56,5,2,0,0,Poor,0.9072,62.98,31.49,0.0921,0.02319831173758566,0.028710091886986668,0.985777
21,56,5,2,0,0,Poor,0.9072,62.98,31.49,0.0921,0.02319831173758566,0.028710091886986668,0.975284
8,35,7,2,1,1,Good,0.9692,11.77,5.89,0.0262,0.007701749050822965,0.006018235005072944,0.971118
8,35,7,2,1,1,Good,0.9692,11.77,5.89,0.0262,0.007701749050822965,0.006018235005072944,0.961648
18,76,8,2,2,2,Average,0.947,49.37,24.69,0.052,0.01324055305578642,0.011021667582449737,0.91172
18,76,8,2,2,2,Average,0.947,49.37,24.69,0.052,0.01324055305578642,0.011021667582449737,0.924076
13,95,8,1,1,1,Good,0.9878,12.17,6.08,0.0126,0.0030455906181447445,0.005858595124337753,0.936973
13,95,8,1,1,1,Good,0.9878,12.17,6.08,0.0126,0.0030455906181447445,0.005858595124337753,0.939305
13,28,4,2,2,2,Average,0.9736,29.47,14.73,0.03,0.00659671994000241,0.00833880219376808,0.982694
13,28,4,2,2,2,Average,0.9736,29.47,14.73,0.03,0.00659671994000241,0.00833880219376808,0.989733
21,88,6,1,0,0,Good,0.9947,17.9,8.95,0.0102,0.0013290131899692803,0.006537110210393864,0.976313
21,88,6,1,0,0,Good,0.9947,17.9,8.95,0.0102,0.0013290131899692803,0.006537110210393864,0.973193
17,61,6,2,1,1,Poor,0.8908,54.73,27.37,0.1134,0.027311492774008933,0.02338404860959936,0.943235
17,61,6,2,1,1,Poor,0.8908,54.73,27.37,0.1134,0.027311492774008933,0.02338404860959936,0.948844
8,38,7,1,0,0,Average,0.9353,38.23,19.11,0.0608,0.01616741378091091,0.014306778335641139,0.946266
8,38,7,1,0,0,Average,0.9353,38.23,19.11,0.0608,0.01616741378091091,0.014306778335641139,0.952881
7,27,6,1,1,1,Average,0.9487,30.08,15.04,0.053,0.012826260580990012,0.012917560089263879,0.961752
7,27,6,1,1,1,Average,0.9487,30.08,15.04,0.053,0.012826260580990012,0.012917560089263879,0.957151
13,57,8,2,1,1,Poor,0.9228,76.61,38.31,0.0765,0.019296929654076256,0.024903964418074687,0.904251
13,57,8,2,1,1,Poor,0.9228,76.61,38.31,0.0765,0.019296929654076256,0.024903964418074687,0.888778
21,51,4,2,2,2,Excellent,0.9947,7.68,3.84,0.0064,0.0013292267241192812,0.0012952062874651796,0.99634
21,51,4,2,2,2,Excellent,0.9947,7.68,3.84,0.0064,0.0013292267241192812,0.0012952062874651796,0.994409
11,34,5,1,1,1,Average,0.9353,20.52,10.26,0.0667,0.016179103880109263,0.011801300550852087,0.982091
11,34,5,1,1,1,Average,0.9353,20.52,10.26,0.0667,0.016179103880109263,0.011801300550852087,0.985405
10,24,4,1,1,1,Good,0.9898,12.08,6.04,0.0128,0.002546470462414213,0.004117794143452867,0.994533
10,24,4,1,1,1,Good,0.9898,12.08,6.04,0.0128,0.002546470462414213,0.004117794143452867,0.995499
11,48,6,2,2,2,Good,0.9762,10.42,5.21,0.0274,0.005958655534542279,0.006233474590336872,0.983268
11,48,6,2,2,2,Good,0.9762,10.42,5.21,0.0274,0.005958655534542279,0.006233474590336872,0.97398
7,20,4,1,1,1,Good,0.9808,14.78,7.39,0.0235,0.004792027924529596,0.004884738609076342,0.992854
7,20,4,1,1,1,Good,0.9808,14.78,7.39,0.0235,0.004792027924529596,0.004884738609076342,0.991045
17,56,6,1,0,0,Poor,0.8945,57.72,28.86,0.1059,0.026377063599083372,0.02082989779108314,0.953193
17,56,6,1,0,0,Poor,0.8945,57.72,28.86,0.1059,0.026377063599083372,0.02082989779108314,0.973944
19,61,5,3,1,1,Good,0.9812,17.21,8.6,0.023,0.004706207633010301,0.006978709321866324,0.988115
19,61,5,3,1,1,Good,0.9812,17.21,8.6,0.023,0.004706207633010301,0.006978709321866324,0.993844
17,80,8,2,2,2,Excellent,0.991,7.15,3.57,0.0049,0.0022427105811565484,0.0012203348445576378,0.909763
17,80,8,2,2,2,Excellent,0.991,7.15,3.57,0.0049,0.0022427105811565484,0.0012203348445576378,0.917364
19,90,8,1,0,0,Excellent,0.9952,9.16,4.58,0.0006,0.001204008993559047,0.001242877612519643,0.927036
19,90,8,1,0,0,Excellent,0.9952,9.16,4.58,0.0006,0.001204008993559047,0.001242877612519643,0.900881
13,42,5,1,1,1,Good,0.9849,11.96,5.98,0.0136,0.0037676051271217925,0.006499266557262538,0.987328
13,42,5,1,1,1,Good,0.9849,11.96,5.98,0.0136,0.0037676051271217925,0.006499266557262538,0.982017
10,44,8,2,2,2,Excellent,0.9946,7.15,3.57,0.0015,0.0013390532774934238,0.0015689778747557718,0.991974
10,44,8,2,2,2,Excellent,0.9946,7.15,3.57,0.0015,0.0013390532774934238,0.0015689778747557718,0.98541
19,60,6,3,2,2,Excellent,0.9932,9.23,4.61,0.0088,0.0016939510814058256,0.0022665317223628974,0.975611
19,60,6,3,2,2,Excellent,0.9932,9.23,4.61,0.0088,0.0016939510814058256,0.0022665317223628974,0.989141
18,80,8,3,2,2,Excellent,0.9948,9.83,4.92,0.0036,0.001288825699455376,0.0011781074712440699,0.929655
18,80,8,3,2,2,Excellent,0.9948,9.83,4.92,0.0036,0.001288825699455376,0.0011781074712440699,0.920736
14,71,7,2,1,1,Excellent,0.9938,9.71,4.85,0.0089,0.0015531936761637721,0.001506345186458659,0.974595
14,71,7,2,1,1,Excellent,0.9938,9.71,4.85,0.0089,0.0015531936761637721,0.001506345186458659,0.971612
7,31,7,1,0,0,Excellent,0.991,8.46,4.23,0.005,0.002243390784606003,0.0010762821108764758,0.974516
7,31,7,1,0,0,Excellent,0.991,8.46,4.23,0.005,0.002243390784606003,0.0010762821108764758,0.977942
13,67,8,2,1,1,Average,0.9548,32.75,16.37,0.043,0.011305609205521816,0.014002252480530556,0.919086
13,67,8,2,1,1,Average,0.9548,32.75,16.37,0.043,0.011305609205521816,0.014002252480530556,0.921471
18,38,4,3,3,3,Excellent,0.9943,7.95,3.98,0.0081,0.0014283815308888947,0.0026572687463265908,0.99516
18,38,4,3,3,3,Excellent,0.9943,7.95,3.98,0.0081,0.0014283815308888947,0.0026572687463265908,0.995116
14,51,7,1,1,1,Average,0.9434,31.95,15.98,0.0538,0.014140113676819027,0.011945901133875735,0.95618
14,51,7,1,1,1,Average,0.9434,31.95,15.98,0.0538,0.014140113676819027,0.011945901133875735,0.956329
17,77,8,1,0,0,Excellent,1.0034,7.44,3.72,0.0014,0.001,0.0011563480690874024,0.922687
17,77,8,1,0,0,Excellent,1.0034,7.44,3.72,0.0014,0.001,0.0011563480690874024,0.932629
17,62,6,2,2,2,Poor,0.8497,96.5,48.25,0.1497,0.03757860150740741,0.021466176753395225,0.964154
17,62,6,2,2,2,Poor,0.8497,96.5,48.25,0.1497,0.03757860150740741,0.021466176753395225,0.967703
12,42,6,2,0,0,Average,0.9409,33.62,16.81,0.0601,0.014765443643118492,0.014025097823176992,0.974906
12,42,6,2,0,0,Average,0.9409,33.62,16.81,0.0601,0.014765443643118492,0.014025097823176992,0.976661
12,41,6,3,2,2,Excellent,0.9953,5.48,2.74,0.0094,0.0011774081284364746,0.0019907381257263414,0.989359
12,41,6,3,2,2,Excellent,0.9953,5.48,2.74,0.0094,0.0011774081284364746,0.0019907381257263414,0.994847
18,79,8,3,1,1,Excellent,0.9992,7.35,3.67,0.0029,0.001,0.002780274011474142,0.961117
18,79,8,3,1,1,Excellent,0.9992,7.35,3.67,0.0029,0.001,0.002780274011474142,0.96013
18,50,5,2,1,1,Good,0.98,16.09,8.04,0.0189,0.005009740718264627,0.0034838387894199777,0.99418
18,50,5,2,1,1,Good,0.98,16.09,8.04,0.0189,0.005009740718264627,0.0034838387894199777,0.988139
18,63,7,1,0,0,Good,0.9786,17.69,8.84,0.0208,0.00536225080099248,0.006071974700380593,0.946138
18,63,7,1,0,0,Good,0.9786,17.69,8.84,0.0208,0.00536225080099248,0.006071974700380593,0.942579
18,64,6,1,1,1,Poor,0.9253,74.16,37.08,0.0737,0.018679870974829593,0.020677183735080207,0.941632
18,64,6,1,1,1,Poor,0.9253,74.16,37.08,0.0737,0.018679870974829593,0.020677183735080207,0.948589
21,79,7,3,2,2,Average,0.9661,21.34,10.67,0.0325,0.008469247590108309,0.014478053957059403,0.945989
21,79,7,3,2,2,Average,0.9661,21.34,10.67,0.0325,0.008469247590108309,0.014478053957059403,0.955496
11,36,6,1,0,0,Good,0.9856,13.4,6.7,0.0168,0.003600926534558263,0.006324569285924628,0.974305
11,36,6,1,0,0,Good,0.9856,13.4,6.7,0.0168,0.003600926534558263,0.006324569285924628,0.980084
16,37,4,5,1,1,Average,0.9344,38.01,19.0,0.0651,0.016404160374222737,0.007864003918288084,0.992911
16,37,4,5,1,1,Average,0.9344,38.01,19.0,0.0651,0.016404160374222737,0.007864003918288084,0.992944
16,49,4,1,1,1,Good,0.9851,10.08,5.04,0.0172,0.003719525242583649,0.003910647282912074,0.996705
16,49,4,1,1,1,Good,0.9851,10.08,5.04,0.0172,0.003719525242583649,0.003910647282912074,0.995166
9,34,5,1,0,0,Average,0.9517,31.14,15.57,0.0465,0.012063621197901914,0.014685439457256855,0.990817
9,34,5,1,0,0,Average,0.9517,31.14,15.57,0.0465,0.012063621197901914,0.014685439457256855,0.99233
13,61,8,3,2,2,Average,0.9566,39.92,19.96,0.0397,0.010854815540315421,0.012742627722686996,0.916991
13,61,8,3,2,2,Average,0.9566,39.92,19.96,0.0397,0.010854815540315421,0.012742627722686996,0.928867
6,22,4,1,1,1,Excellent,0.9916,9.42,4.71,0.0092,0.0021067614407709323,0.0028328343668303354,0.994104
6,22,4,1,1,1,Excellent,0.9916,9.42,4.71,0.0092,0.0021067614407709323,0.0028328343668303354,0.995248
8,33,6,1,1,1,Average,0.9381,45.86,22.93,0.0623,0.015478834261878377,0.013320144741861672,0.980431
8,33,6,1,1,1,Average,0.9381,45.86,22.93,0.0623,0.015478834261878377,0.013320144741861672,0.977581
13,81,8,1,1,1,Average,0.935,40.84,20.42,0.062,0.016261500841967064,0.013742642500112957,0.92535
13,81,8,1,1,1,Average,0.935,40.84,20.42,0.062,0.016261500841967064,0.013742642500112957,0.930334
21,123,7,1,1,1,Good,0.9865,16.89,8.45,0.0161,0.0033778720710739008,0.00338667547488124,0.967864
21,123,7,1,1,1,Good,0.9865,16.89,8.45,0.0161,0.0033778720710739008,0.00338667547488124,0.966213
10,47,8,3,2,2,Good,0.9846,10.93,5.46,0.0198,0.0038596250802198084,0.006461975505395404,0.967082
10,47,8,3,2,2,Good,0.9846,10.93,5.46,0.0198,0.0038596250802198084,0.006461975505395404,0.964162
9,59,8,1,1,1,Excellent,0.9926,9.8,4.9,0.008,0.001842890964787458,0.0013012076148616577,0.941791
9,59,8,1,1,1,Excellent,0.9926,9.8,4.9,0.008,0.001842890964787458,0.0013012076148616577,0.937671
19,87,7,4,3,3,Good,0.9825,16.79,8.4,0.0172,0.004374430990893602,0.006889615067310356,0.961434
19,87,7,4,3,3,Good,0.9825,16.79,8.4,0.0172,0.004374430990893602,0.006889615067310356,0.954259
12,57,7,2,1,1,Average,0.9284,35.07,17.53,0.068,0.017894237003053065,0.012991883501839364,0.95633
12,57,7,2,1,1,Average,0.9284,35.07,17.53,0.068,0.017894237003053065,0.012991883501839364,0.958652
16,46,5,3,3,3,Excellent,0.9956,5.34,2.67,0.0047,0.0010988861190236177,0.0021141973995749213,0.991803
16,46,5,3,3,3,Excellent,0.9956,5.34,2.67,0.0047,0.0010988861190236177,0.0021141973995749213,0.993104
